latitude,longitude,timestamp,geometry
51.4835,-70.4351,1685651808.0,POINT (-70.4351 51.4835)
51.5075,-69.9367,1685651813.0,POINT (-69.9367 51.5075)
51.5313,-69.3878,1685651819.0,POINT (-69.3878 51.5313)
51.5506,-68.8883,1685651824.0,POINT (-68.8883 51.5506)
51.569,-68.3384,1685651829.0,POINT (-68.3384 51.569)
51.5834,-67.8382,1685651834.0,POINT (-67.8382 51.5834)
51.5966,-67.2875,1685651840.0,POINT (-67.2875 51.5966)
51.6061,-66.7866,1685651845.0,POINT (-66.7866 51.6061)
51.6139,-66.2354,1685651850.0,POINT (-66.2354 51.6139)
51.6189,-65.6841,1685651856.0,POINT (-65.6841 51.6189)
51.621,-65.1828,1685651861.0,POINT (-65.1828 51.621)
51.6206,-64.6313,1685651866.0,POINT (-64.6313 51.6206)
51.6178,-64.13,1685651871.0,POINT (-64.13 51.6178)
51.6121,-63.5787,1685651877.0,POINT (-63.5787 51.6121)
51.6045,-63.0776,1685651882.0,POINT (-63.0776 51.6045)
51.5934,-62.5267,1685651887.0,POINT (-62.5267 51.5934)
51.5809,-62.0261,1685651892.0,POINT (-62.0261 51.5809)
51.5644,-61.4759,1685651898.0,POINT (-61.4759 51.5644)
51.5471,-60.9759,1685651903.0,POINT (-60.9759 51.5471)
51.5253,-60.4267,1685651908.0,POINT (-60.4267 51.5253)
51.5032,-59.9278,1685651913.0,POINT (-59.9278 51.5032)
51.4761,-59.3797,1685651919.0,POINT (-59.3797 51.4761)
51.4491,-58.882,1685651924.0,POINT (-58.882 51.4491)
51.4167,-58.3353,1685651929.0,POINT (-58.3353 51.4167)
51.3849,-57.8389,1685651934.0,POINT (-57.8389 51.3849)
51.3473,-57.2939,1685651940.0,POINT (-57.2939 51.3473)
51.3107,-56.7992,1685651945.0,POINT (-56.7992 51.3107)
51.2679,-56.2561,1685651950.0,POINT (-56.2561 51.2679)
51.2265,-55.7632,1685651955.0,POINT (-55.7632 51.2265)
51.1785,-55.2223,1685651961.0,POINT (-55.2223 51.1785)
51.1325,-54.7315,1685651966.0,POINT (-54.7315 51.1325)
51.0792,-54.1929,1685651971.0,POINT (-54.1929 51.0792)
51.0285,-53.7043,1685651976.0,POINT (-53.7043 51.0285)
50.9702,-53.1682,1685651982.0,POINT (-53.1682 50.9702)
50.9149,-52.6822,1685651987.0,POINT (-52.6822 50.9149)
50.8514,-52.1487,1685651992.0,POINT (-52.1487 50.8514)
50.7914,-51.665,1685651998.0,POINT (-51.665 50.7914)
50.723,-51.1347,1685652003.0,POINT (-51.1347 50.723)
50.6585,-50.6542,1685652008.0,POINT (-50.6542 50.6585)
50.5851,-50.1271,1685652014.0,POINT (-50.1271 50.5851)
50.5161,-49.6495,1685652019.0,POINT (-49.6495 50.5161)
50.4378,-49.1256,1685652024.0,POINT (-49.1256 50.4378)
50.3643,-48.6511,1685652029.0,POINT (-48.6511 50.3643)
50.2811,-48.131,1685652035.0,POINT (-48.131 50.2811)
50.2033,-47.6598,1685652040.0,POINT (-47.6598 50.2033)
50.1153,-47.1435,1685652045.0,POINT (-47.1435 50.1153)
50.0331,-46.6757,1685652050.0,POINT (-46.6757 50.0331)
49.9489,-46.2096,1685652055.0,POINT (-46.2096 49.9489)
49.8539,-45.699,1685652061.0,POINT (-45.699 49.8539)
49.7655,-45.2367,1685652066.0,POINT (-45.2367 49.7655)
49.6658,-44.7301,1685652071.0,POINT (-44.7301 49.6658)
49.5732,-44.2715,1685652076.0,POINT (-44.2715 49.5732)
49.469,-43.7692,1685652082.0,POINT (-43.7692 49.469)
49.3722,-43.3144,1685652087.0,POINT (-43.3144 49.3722)
49.2634,-42.8165,1685652092.0,POINT (-42.8165 49.2634)
49.1626,-42.3658,1685652097.0,POINT (-42.3658 49.1626)
49.0494,-41.8723,1685652103.0,POINT (-41.8723 49.0494)
48.9446,-41.4257,1685652108.0,POINT (-41.4257 48.9446)
48.8271,-40.9367,1685652113.0,POINT (-40.9367 48.8271)
48.7183,-40.4943,1685652118.0,POINT (-40.4943 48.7183)
48.5965,-40.0101,1685652124.0,POINT (-40.0101 48.5965)
48.4838,-39.572,1685652129.0,POINT (-39.572 48.4838)
48.3577,-39.0924,1685652134.0,POINT (-39.0924 48.3577)
48.2413,-38.6586,1685652139.0,POINT (-38.6586 48.2413)
48.1111,-38.1838,1685652145.0,POINT (-38.1838 48.1111)
47.9909,-37.7545,1685652150.0,POINT (-37.7545 47.9909)
47.8567,-37.2846,1685652155.0,POINT (-37.2846 47.8567)
47.7328,-36.8597,1685652160.0,POINT (-36.8597 47.7328)
47.5946,-36.3947,1685652166.0,POINT (-36.3947 47.5946)
47.4671,-35.9742,1685652171.0,POINT (-35.9742 47.4671)
47.325,-35.5142,1685652176.0,POINT (-35.5142 47.325)
47.194,-35.0983,1685652181.0,POINT (-35.0983 47.194)
47.048,-34.6433,1685652187.0,POINT (-34.6433 47.048)
46.9136,-34.2319,1685652192.0,POINT (-34.2319 46.9136)
46.7638,-33.7819,1685652197.0,POINT (-33.7819 46.7638)
46.626,-33.3751,1685652202.0,POINT (-33.3751 46.626)
46.4725,-32.9301,1685652208.0,POINT (-32.9301 46.4725)
46.3314,-32.528,1685652213.0,POINT (-32.528 46.3314)
46.1744,-32.0881,1685652218.0,POINT (-32.0881 46.1744)
46.03,-31.6905,1685652223.0,POINT (-31.6905 46.03)
45.8694,-31.2558,1685652229.0,POINT (-31.2558 45.8694)
45.7219,-30.8628,1685652234.0,POINT (-30.8628 45.7219)
45.5579,-30.4332,1685652239.0,POINT (-30.4332 45.5579)
45.4073,-30.0449,1685652244.0,POINT (-30.0449 45.4073)
45.2399,-29.6203,1685652250.0,POINT (-29.6203 45.2399)
45.0862,-29.2366,1685652255.0,POINT (-29.2366 45.0862)
44.9155,-28.8171,1685652260.0,POINT (-28.8171 44.9155)
44.7589,-28.438,1685652265.0,POINT (-28.438 44.7589)
44.5849,-28.0234,1685652271.0,POINT (-28.0234 44.5849)
44.4254,-27.6488,1685652276.0,POINT (-27.6488 44.4254)
44.2483,-27.2393,1685652281.0,POINT (-27.2393 44.2483)
44.0859,-26.8693,1685652286.0,POINT (-26.8693 44.0859)
43.9058,-26.4647,1685652292.0,POINT (-26.4647 43.9058)
43.7406,-26.0992,1685652297.0,POINT (-26.0992 43.7406)
43.5574,-25.6995,1685652302.0,POINT (-25.6995 43.5574)
43.3895,-25.3385,1685652307.0,POINT (-25.3385 43.3895)
43.2034,-24.9438,1685652313.0,POINT (-24.9438 43.2034)
43.0329,-24.5872,1685652318.0,POINT (-24.5872 43.0329)
42.8439,-24.1974,1685652323.0,POINT (-24.1974 42.8439)
42.6708,-23.8451,1685652329.0,POINT (-23.8451 42.6708)
42.479,-23.4601,1685652334.0,POINT (-23.4601 42.479)
42.3034,-23.1122,1685652339.0,POINT (-23.1122 42.3034)
42.1089,-22.732,1685652345.0,POINT (-22.732 42.1089)
41.9308,-22.3885,1685652350.0,POINT (-22.3885 41.9308)
41.7336,-22.013,1685652355.0,POINT (-22.013 41.7336)
41.5532,-21.6737,1685652360.0,POINT (-21.6737 41.5532)
41.3534,-21.3029,1685652366.0,POINT (-21.3029 41.3534)
41.1707,-20.9679,1685652371.0,POINT (-20.9679 41.1707)
40.9684,-20.6017,1685652376.0,POINT (-20.6017 40.9684)
40.7833,-20.2709,1685652381.0,POINT (-20.2709 40.7833)
40.5786,-19.9092,1685652387.0,POINT (-19.9092 40.5786)
40.3913,-19.5825,1685652392.0,POINT (-19.5825 40.3913)
40.1841,-19.2254,1685652397.0,POINT (-19.2254 40.1841)
39.9947,-18.9027,1685652402.0,POINT (-18.9027 39.9947)
39.7852,-18.55,1685652408.0,POINT (-18.55 39.7852)
39.5937,-18.2313,1685652413.0,POINT (-18.2313 39.5937)
39.3819,-17.883,1685652418.0,POINT (-17.883 39.3819)
39.1883,-17.5682,1685652423.0,POINT (-17.5682 39.1883)
38.9743,-17.2241,1685652429.0,POINT (-17.2241 38.9743)
38.7787,-16.9132,1685652434.0,POINT (-16.9132 38.7787)
38.5625,-16.5734,1685652439.0,POINT (-16.5734 38.5625)
38.365,-16.2663,1685652444.0,POINT (-16.2663 38.365)
38.1467,-15.9306,1685652450.0,POINT (-15.9306 38.1467)
37.9473,-15.6274,1685652455.0,POINT (-15.6274 37.9473)
37.7269,-15.2958,1685652460.0,POINT (-15.2958 37.7269)
37.5257,-14.9962,1685652465.0,POINT (-14.9962 37.5257)
37.3033,-14.6686,1685652471.0,POINT (-14.6686 37.3033)
37.1003,-14.3727,1685652476.0,POINT (-14.3727 37.1003)
36.876,-14.0491,1685652481.0,POINT (-14.0491 36.876)
36.6712,-13.7567,1685652486.0,POINT (-13.7567 36.6712)
36.445,-13.4369,1685652492.0,POINT (-13.4369 36.445)
36.2385,-13.148,1685652497.0,POINT (-13.148 36.2385)
36.0105,-12.8321,1685652502.0,POINT (-12.8321 36.0105)
35.8024,-12.5466,1685652507.0,POINT (-12.5466 35.8024)
35.5725,-12.2345,1685652513.0,POINT (-12.2345 35.5725)
35.3628,-11.9523,1685652518.0,POINT (-11.9523 35.3628)
35.1312,-11.6438,1685652523.0,POINT (-11.6438 35.1312)
34.9198,-11.3649,1685652528.0,POINT (-11.3649 34.9198)
34.6865,-11.06,1685652534.0,POINT (-11.06 34.6865)
34.4737,-10.7844,1685652539.0,POINT (-10.7844 34.4737)
34.2387,-10.4829,1685652544.0,POINT (-10.4829 34.2387)
34.0243,-10.2104,1685652549.0,POINT (-10.2104 34.0243)
33.7877,-9.9124,1685652555.0,POINT (-9.9124 33.7877)
33.572,-9.6431,1685652560.0,POINT (-9.6431 33.572)
33.3338,-9.3484,1685652565.0,POINT (-9.3484 33.3338)
33.1166,-9.0821,1685652570.0,POINT (-9.0821 33.1166)
32.8769,-8.7908,1685652576.0,POINT (-8.7908 32.8769)
32.6365,-8.5012,1685652581.0,POINT (-8.5012 32.6365)
32.4172,-8.2394,1685652586.0,POINT (-8.2394 32.4172)
32.1753,-7.953,1685652592.0,POINT (-7.953 32.1753)
31.9547,-7.694,1685652597.0,POINT (-7.694 31.9547)
31.7114,-7.4108,1685652602.0,POINT (-7.4108 31.7114)
31.4896,-7.1546,1685652607.0,POINT (-7.1546 31.4896)
31.2449,-6.8744,1685652613.0,POINT (-6.8744 31.2449)
31.0218,-6.621,1685652618.0,POINT (-6.621 31.0218)
30.7758,-6.3438,1685652623.0,POINT (-6.3438 30.7758)
30.5516,-6.0932,1685652628.0,POINT (-6.0932 30.5516)
30.3042,-5.8188,1685652634.0,POINT (-5.8188 30.3042)
30.0788,-5.5708,1685652639.0,POINT (-5.5708 30.0788)
29.8302,-5.2993,1685652644.0,POINT (-5.2993 29.8302)
29.6036,-5.0538,1685652649.0,POINT (-5.0538 29.6036)
29.3537,-4.7851,1685652655.0,POINT (-4.7851 29.3537)
29.1261,-4.5422,1685652660.0,POINT (-4.5422 29.1261)
28.8751,-4.2762,1685652666.0,POINT (-4.2762 28.8751)
28.6463,-4.0357,1685652671.0,POINT (-4.0357 28.6463)
28.3941,-3.7724,1685652676.0,POINT (-3.7724 28.3941)
28.1644,-3.5343,1685652681.0,POINT (-3.5343 28.1644)
27.9111,-3.2736,1685652687.0,POINT (-3.2736 27.9111)
27.6803,-3.0378,1685652692.0,POINT (-3.0378 27.6803)
27.4259,-2.7796,1685652697.0,POINT (-2.7796 27.4259)
27.1942,-2.5461,1685652702.0,POINT (-2.5461 27.1942)
26.9387,-2.2904,1685652708.0,POINT (-2.2904 26.9387)
26.7061,-2.0591,1685652713.0,POINT (-2.0591 26.7061)
26.4496,-1.8058,1685652718.0,POINT (-1.8058 26.4496)
26.2159,-1.5766,1685652723.0,POINT (-1.5766 26.2159)
25.9585,-1.3257,1685652729.0,POINT (-1.3257 25.9585)
25.724,-1.0986,1685652734.0,POINT (-1.0986 25.724)
25.4655,-0.85,1685652739.0,POINT (-0.85 25.4655)
25.2301,-0.6249,1685652744.0,POINT (-0.6249 25.2301)
24.9707,-0.3785,1685652750.0,POINT (-0.3785 24.9707)
24.7345,-0.1554,1685652755.0,POINT (-0.1554 24.7345)
24.4742,0.0889,1685652760.0,POINT (0.0889 24.4742)
24.2372,0.3099,1685652765.0,POINT (0.3099 24.2372)
23.976,0.5521,1685652771.0,POINT (0.5521 23.976)
23.7382,0.7713,1685652776.0,POINT (0.7713 23.7382)
23.4762,1.0114,1685652781.0,POINT (1.0114 23.4762)
23.2376,1.2288,1685652786.0,POINT (1.2288 23.2376)
22.9747,1.467,1685652792.0,POINT (1.467 22.9747)
22.7353,1.6826,1685652797.0,POINT (1.6826 22.7353)
22.4716,1.9188,1685652802.0,POINT (1.9188 22.4716)
22.2316,2.1327,1685652807.0,POINT (2.1327 22.2316)
21.9671,2.367,1685652813.0,POINT (2.367 21.9671)
21.7264,2.5792,1685652818.0,POINT (2.5792 21.7264)
21.4612,2.8117,1685652823.0,POINT (2.8117 21.4612)
21.2197,3.0223,1685652828.0,POINT (3.0223 21.2197)
20.9538,3.253,1685652834.0,POINT (3.253 20.9538)
20.7118,3.462,1685652839.0,POINT (3.462 20.7118)
20.4451,3.691,1685652844.0,POINT (3.691 20.4451)
20.2024,3.8985,1685652849.0,POINT (3.8985 20.2024)
19.9351,4.1258,1685652855.0,POINT (4.1258 19.9351)
19.6917,4.3318,1685652860.0,POINT (4.3318 19.6917)
19.4238,4.5575,1685652865.0,POINT (4.5575 19.4238)
19.1798,4.7621,1685652870.0,POINT (4.7621 19.1798)
18.9112,4.9863,1685652876.0,POINT (4.9863 18.9112)
18.6668,5.1894,1685652881.0,POINT (5.1894 18.6668)
18.3975,5.4121,1685652886.0,POINT (5.4121 18.3975)
18.128,5.634,1685652892.0,POINT (5.634 18.128)
17.8827,5.835,1685652897.0,POINT (5.835 17.8827)
17.6126,6.0555,1685652902.0,POINT (6.0555 17.6126)
17.3668,6.2553,1685652907.0,POINT (6.2553 17.3668)
17.0961,6.4744,1685652913.0,POINT (6.4744 17.0961)
16.8498,6.6729,1685652918.0,POINT (6.6729 16.8498)
16.5787,6.8906,1685652923.0,POINT (6.8906 16.5787)
16.3319,7.088,1685652928.0,POINT (7.088 16.3319)
16.0601,7.3045,1685652934.0,POINT (7.3045 16.0601)
15.8129,7.5007,1685652939.0,POINT (7.5007 15.8129)
15.5406,7.7159,1685652944.0,POINT (7.7159 15.5406)
